annual_income,interest_rate,employment_length_years,num_delinquencies_2yr,months_since_oldest_account,num_open_accounts,loan_amount,dti_ratio,months_since_last_delinquency,pct_accounts_current,high_earner_low_stability_flag,loan_to_income_ratio,debt_servicing_stress_index,delinquency_concentration,default_flag,data_split,pred_prob
122444.0,7.12,6.9,1,152.0,7,14744.0,0.05,-1.0,68.6,0,0.12041423017869393,0.35600000000000004,0.006578947368421052,0,test,0.029656359399960103
47635.0,10.6,13.3,0,232.0,5,14240.0,0.089,-1.0,94.5,0,0.2989398551485252,0.9433999999999999,0.0,0,train,0.03485735717004427
73702.0,9.22,8.1,0,376.0,11,11578.0,0.241,-1.0,87.1,0,0.15709207348511572,2.22202,0.0,0,test,0.027147394007584282
72596.0,10.06,7.0,0,207.0,7,21034.0,0.19,-1.0,84.2,0,0.2897404815692325,1.9114000000000002,0.0,0,train,0.029557561865415954
34019.0,13.82,8.8,0,210.0,0,9179.0,0.125,1.0,86.3,0,0.2698198065786766,1.7275,0.0,0,train,0.11216380037370775
38775.0,10.94,5.0,1,260.0,4,13247.0,0.241,22.0,81.0,0,0.34163765312701483,2.6365399999999997,0.0038461538461538464,1,train,0.12525291964218233
45068.0,6.69,2.7,0,197.0,8,9905.0,0.117,-1.0,96.5,0,0.2197790006212834,0.78273,0.0,0,train,0.032341258516365864
13639.0,11.96,3.4,2,118.0,9,5336.0,0.219,1.0,70.4,0,0.3912310286677909,2.61924,0.01694915254237288,1,train,0.4192791913601569
52445.0,14.02,1.9,0,82.0,11,12144.0,0.324,21.0,52.8,0,0.2315568691009629,4.54248,0.0,1,test,0.3438939352463518
23714.0,10.07,7.2,1,230.0,7,11714.0,0.111,1.0,69.3,0,0.49396980686514297,1.1177700000000002,0.004347826086956522,1,train,0.10205169230098995
68150.0,9.3,6.8,0,322.0,9,9333.0,0.29,-1.0,77.5,0,0.1369479090242113,2.697,0.0,0,train,0.024893589523527045
141296.0,10.54,12.4,0,121.0,12,11802.0,0.152,-1.0,90.7,0,0.08352678065904201,1.6020799999999997,0.0,0,test,0.02960933605318676
52489.5,7.17,17.3,0,195.0,10,8274.0,0.163,-1.0,99.2,0,0.15763152630526106,1.1687100000000001,0.0,0,train,0.02771638387156218
53425.0,11.93,6.8,0,131.0,7,10152.0,0.156,-1.0,98.2,0,0.19002339728591483,1.8610799999999998,0.0,0,train,0.04220284443041477
67401.0,16.27,3.3,0,123.0,10,12210.0,0.162,-1.0,78.8,0,0.18115458227622735,2.63574,0.0,0,train,0.12015611522406563
14743.0,21.07,0.4,4,89.0,10,6359.0,0.296,1.0,77.7,0,0.43132333989011734,6.23672,0.0449438202247191,1,train,0.7840529661935937
117284.0,8.11,5.4,0,139.0,6,13492.0,0.28,113.0,89.0,0,0.1150370041949456,2.2708,0.0,0,train,0.026250427250740584
74470.0,11.15,1.8,1,141.0,8,14589.0,0.236,31.0,89.7,0,0.19590439102994495,2.6313999999999997,0.0070921985815602835,0,train,0.10391463475456103
17543.0,12.32,2.3,0,178.0,7,19195.0,0.234,-1.0,83.1,0,1.0941686142620988,2.88288,0.0,1,train,0.14479317723337226
124079.0,8.96,3.7,2,329.0,10,9961.0,0.08,33.0,65.7,0,0.0802794993512198,0.7168000000000001,0.0060790273556231,0,train,0.03162915852952391
42176.0,16.61,5.9,2,164.0,12,13201.0,0.226,8.0,77.7,0,0.3129979135053111,3.75386,0.012195121951219513,1,train,0.3391513574246416
137822.0,10.04,7.2,3,42.0,12,16903.0,0.162,41.0,83.5,0,0.12264369984472726,1.62648,0.07142857142857142,0,test,0.20085063476869636
52489.5,15.06,5.9,4,212.0,9,8339.0,0.296,1.0,63.9,0,0.15886986921193763,4.4577599999999995,0.018867924528301886,0,train,0.17878111342620517
23915.0,15.47,14.3,3,221.0,6,4436.0,0.186,1.0,81.4,0,0.18549027806815807,2.8774200000000003,0.013574660633484163,1,train,0.2577894471962574
58512.0,8.0,7.4,2,120.0,14,10788.0,0.23,64.0,90.2,0,0.1843724364232978,1.84,0.016666666666666666,0,train,0.21626820413214015
27367.0,11.25,4.4,1,289.0,9,416429.0,0.112,14.0,93.5,0,15.216465085687142,1.26,0.0034602076124567475,1,train,0.08243527941501691
42675.0,14.95,4.0,2,130.0,13,9675.0,0.258,36.0,82.5,0,0.22671353251318102,3.8571,0.015384615384615385,0,train,0.5133697826920727
91785.0,9.36,10.1,0,332.0,8,6263.0,0.098,-1.0,81.9,0,0.0682355504712099,0.91728,0.0,0,train,0.013828593920076538
28001.0,16.39,10.1,1,295.0,10,13179.0,0.199,1.0,83.8,0,0.4706617620799257,3.26161,0.003389830508474576,1,test,0.1125722994931314
32197.0,15.57,9.4,2,302.0,8,10394.0,0.21,-1.0,79.9,0,0.3228251079293102,3.2697,0.006622516556291391,0,test,0.1287019529334655
52725.0,13.64,0.0,0,124.0,10,6055.0,0.324,-1.0,70.1,0,0.11484115694642011,4.41936,0.0,0,train,0.15709293125564447
48570.0,9.4,6.6,0,232.0,7,8675.0,0.106,32.0,93.9,0,0.1786081943586576,0.9964000000000001,0.0,0,test,0.04367397569468506
52489.5,15.39,0.7,1,60.0,11,7340.0,0.19,30.0,90.6,0,0.13983749130778536,2.9241,0.016666666666666666,0,test,0.42458528771537724
24093.0,17.56,1.1,2,185.0,12,3901.0,0.342,13.0,91.5,0,0.16191424895197776,6.00552,0.010810810810810811,1,train,0.5686932973210815
30064.0,11.54,0.0,0,116.0,10,6201.0,0.279,-1.0,68.7,0,0.2062599787120809,3.21966,0.0,0,train,0.2313137150724314
120842.0,7.23,3.4,0,89.0,9,2140.0,0.113,45.0,71.6,0,0.0177090746594727,0.8169900000000001,0.0,0,train,0.052610173828960737
35063.0,11.57,3.8,1,132.0,10,7273.0,0.355,1.0,76.6,0,0.20742663206228787,4.10735,0.007575757575757576,0,train,0.14278410974114417
68375.0,10.27,5.5,0,150.0,6,8770.0,0.193,-1.0,88.6,0,0.12826325411334552,1.98211,0.0,0,train,0.0471409636162076
92114.0,10.59,13.6,0,145.0,9,15402.0,0.186,-1.0,78.8,0,0.16720585361617127,1.96974,0.0,0,train,0.027842554438372268
131529.0,7.02,4.9,0,103.0,8,12722.0,0.076,-1.0,84.6,0,0.09672391639866493,0.53352,0.0,0,test,0.024903062373658483
77325.0,11.56,5.9,0,279.0,10,17763.0,0.26,53.0,71.9,0,0.22971871968962174,3.0056000000000003,0.0,0,test,0.04343307496465435
25230.0,10.54,3.4,0,143.0,10,8620.0,0.291,30.0,51.4,0,0.34165675782798255,3.0671399999999998,0.0,0,test,0.21063446089646676
24541.0,17.92,3.3,3,252.0,10,15622.0,0.184,1.0,71.3,0,0.6365673770425003,3.29728,0.011904761904761904,0,test,0.3720380393631072
37097.0,14.34,8.0,0,122.0,5,9699.0,0.285,-1.0,91.8,0,0.26144971291479097,4.0869,0.0,0,test,0.10568587467567706
80740.0,14.44,6.4,0,197.0,4,13960.0,0.208,-1.0,97.5,0,0.17290066881347535,3.00352,0.0,0,test,0.06053110159970351
73163.0,10.05,3.9,0,150.0,5,11079.0,0.227,-1.0,87.9,0,0.1514290009977721,2.28135,0.0,0,train,0.04624209970155602
35059.0,11.96,4.3,0,154.0,13,4656.0,0.205,-1.0,88.9,0,0.13280470064747996,2.4518,0.0,0,train,0.222813862834623
45019.0,8.34,7.9,0,330.0,6,16572.0,0.122,14.0,84.0,0,0.3681112419200782,1.01748,0.0,1,train,0.050418057155358284
68304.0,11.26,3.3,0,131.0,7,21019.0,0.227,12.0,64.3,0,0.3077272194893418,2.55602,0.0,1,train,0.09302350657671551
26887.0,14.08,7.6,0,399.0,7,15824.0,0.46,-1.0,76.5,0,0.5885372112917023,6.4768,0.0,0,train,0.08995109074590397
51510.0,13.17,2.5,0,99.0,6,14994.0,0.205,-1.0,88.3,0,0.29108910891089107,2.6998499999999996,0.0,1,train,0.1423255871802032
138461.0,7.21,3.5,0,268.0,7,7742.0,0.101,-1.0,97.2,0,0.0559146618903518,0.72821,0.0,0,train,0.012030427969984277
223330.0,11.0,14.3,2,256.0,14,7618.0,0.258,1.0,82.7,0,0.034110956879953434,2.838,0.0078125,0,test,0.09115265281450033
82545.0,10.12,7.4,0,294.0,11,11207.0,0.203,-1.0,87.7,0,0.1357683687685505,2.05436,0.0,0,train,0.03034822916145929
91190.0,11.07,6.0,2,185.0,7,10452.0,0.134,15.0,89.2,0,0.11461783090251124,1.4833800000000001,0.010810810810810811,0,test,0.0608889818649585
33224.0,15.56,2.5,0,96.0,7,14164.0,0.231,-1.0,97.9,0,0.42631832410305803,3.5943600000000004,0.0,1,test,0.1758072389140334
24553.0,10.06,5.0,0,110.0,8,7210.0,0.169,-1.0,63.6,0,0.2936504704109478,1.7001400000000002,0.0,0,train,0.16177984946318533
25202.0,11.2,12.4,0,114.0,7,7115.0,0.142,19.0,96.8,0,0.2823188635822554,1.5903999999999998,0.0,0,train,0.11198457161259462
37924.0,11.08,5.7,0,106.0,8,6827.0,0.106,-1.0,96.7,0,0.1800179305980382,1.17448,0.0,0,test,0.0638323967375093
25403.0,11.85,3.9,0,216.0,5,10940.0,0.239,-1.0,90.3,0,0.4306577963232689,2.83215,0.0,0,train,0.1095261770464207
30908.0,12.78,7.4,0,208.0,9,6645.0,0.257,22.0,97.7,0,0.21499288210172124,3.2844599999999997,0.0,0,train,0.10271311777738183
30965.0,11.02,11.2,0,33.0,7,7609.0,0.272,-1.0,89.2,0,0.245729048926207,2.99744,0.0,0,train,0.1251879282535692
146208.0,7.99,3.1,0,190.0,3,12783.0,0.233,-1.0,74.4,0,0.08743023637557452,1.8616700000000002,0.0,0,train,0.03778523142077712
94559.0,13.52,0.0,3,28.0,6,13449.0,0.341,48.0,78.3,0,0.14222866147061622,4.610320000000001,0.10714285714285714,0,train,0.36204512599177585
76719.0,10.6,3.3,0,188.0,2,25006.0,0.148,-1.0,91.1,0,0.3259427260522165,1.5688,0.0,0,train,0.06500648678896503
52489.5,14.61,0.5,0,42.0,8,7275.0,0.233,-1.0,73.2,0,0.1385991484011088,3.40413,0.0,0,test,0.24271327447239088
14048.0,17.82,0.0,3,139.0,8,3817.0,0.245,15.0,81.5,0,0.27171127562642367,4.3659,0.02158273381294964,1,train,0.7014333239780688
60418.0,8.12,5.9,0,181.0,4,15843.0,0.108,-1.0,87.8,0,0.26222317852295673,0.8769599999999999,0.0,0,train,0.045585205334420426
68521.0,12.65,2.2,1,263.0,7,8607.0,0.346,12.0,95.9,0,0.1256111265159586,4.3769,0.0038022813688212928,0,test,0.06986905338032096
35400.0,16.28,10.4,3,252.0,4,10794.0,0.207,1.0,57.3,0,0.30491525423728816,3.36996,0.011904761904761904,1,train,0.2589075895199319
57224.0,14.54,0.6,1,159.0,3,5378.0,0.177,8.0,93.1,0,0.09398154620438977,2.5735799999999998,0.006289308176100629,1,train,0.23748547561440167
47371.0,10.55,7.4,0,92.0,7,13062.0,0.238,-1.0,77.2,0,0.27573832091363915,2.5109,0.0,0,train,0.09992068794211144
32552.0,8.99,10.7,0,357.0,7,7871.0,0.112,-1.0,76.1,0,0.24179773900221185,1.00688,0.0,0,test,0.03562352450852559
52489.5,11.61,0.3,2,99.0,14,20274.0,0.233,17.0,68.7,0,0.38624867830709,2.70513,0.020202020202020204,1,test,0.7428020620733407
38634.0,15.93,24.8,4,258.0,9,12215.0,0.19,1.0,82.5,0,0.3161722834808718,3.0267,0.015503875968992248,0,test,0.14889201846005679
91840.0,10.45,11.9,0,145.0,8,18009.0,0.22,42.0,89.3,0,0.19609102787456445,2.299,0.0,0,train,0.029854276819150195
131979.0,16.78,5.0,3,231.0,4,11253.0,0.073,-1.0,62.7,0,0.08526356465801377,1.22494,0.012987012987012988,0,train,0.12407606112457788
84939.0,12.02,0.0,2,31.0,8,15709.0,0.097,33.0,73.2,0,0.1849444895748714,1.16594,0.06451612903225806,0,train,0.29040245453720637
52489.5,11.85,0.7,0,89.0,6,7898.0,0.19,-1.0,66.8,0,0.1504681888758704,2.2515,0.0,0,train,0.17813992548892194
20041.0,14.22,5.2,0,116.0,8,4002.0,0.174,-1.0,98.6,0,0.19969063419989022,2.47428,0.0,0,train,0.16917814227349875
47988.0,12.09,5.8,1,221.0,7,10788.0,0.158,8.0,83.5,0,0.2248062015503876,1.91022,0.004524886877828055,0,train,0.09196698398338239
74354.0,7.18,0.7,0,52.0,10,8298.0,0.114,-1.0,84.4,0,0.11160125884283294,0.81852,0.0,0,train,0.08365817399288544
110735.0,7.7,4.1,0,154.0,9,12365.0,0.073,-1.0,83.9,0,0.11166297918453967,0.5620999999999999,0.0,0,train,0.02225407605986236
13750.0,14.24,0.0,0,145.0,7,7098.0,0.281,-1.0,75.8,0,0.5162181818181818,4.0014400000000006,0.0,0,train,0.3388636550499748
61086.0,11.58,5.8,1,149.0,12,27477.0,0.238,46.0,90.3,0,0.44980846675179254,2.75604,0.006711409395973154,1,test,0.11339866446538518
235366.0,5.0,12.7,0,226.0,7,9041.0,0.077,-1.0,83.1,0,0.038412514976674625,0.385,0.0,0,test,0.011251213983679058
80547.0,11.43,3.1,1,162.0,10,11263.0,0.353,1.0,62.9,0,0.13983140278346803,4.03479,0.006172839506172839,0,test,0.06691789522681989
114902.0,11.65,4.0,1,253.0,10,14304.0,0.23,22.0,91.2,0,0.12448869471375607,2.6795,0.003952569169960474,0,train,0.0342936734720667
37001.0,9.04,4.8,0,121.0,5,8787.0,0.178,-1.0,65.4,0,0.2374800681062674,1.6091199999999997,0.0,0,train,0.09284800633646735
52489.5,15.77,4.6,1,46.0,11,4178.0,0.404,23.0,77.7,0,0.07959687175530344,6.37108,0.021739130434782608,1,test,0.4580666105060112
50138.0,13.63,9.0,0,167.0,13,11467.0,0.201,-1.0,77.0,0,0.2287087638118792,2.7396300000000005,0.0,0,train,0.21113044507861148
37638.0,17.04,1.1,1,108.0,5,6823.0,0.353,41.0,72.8,0,0.18127955789361816,6.01512,0.009259259259259259,1,train,0.40480458057939955
87804.0,11.64,4.6,0,302.0,8,7944.0,0.29,-1.0,83.0,0,0.09047423807571409,3.3756,0.0,0,train,0.023098282918740196
97045.0,12.78,6.5,0,134.0,8,6874.0,0.104,-1.0,78.7,0,0.07083311865629348,1.3291199999999999,0.0,0,train,0.03850755006078907
30489.0,10.95,0.7,0,102.0,4,7622.0,0.148,48.0,95.7,0,0.2499918003214274,1.6205999999999998,0.0,0,train,0.22007648420114478
52400.0,15.98,5.1,3,120.0,10,11942.0,0.264,1.0,80.8,0,0.22790076335877862,4.21872,0.025,0,train,0.3327587325269492
24611.0,14.77,5.5,3,127.0,7,11641.0,0.154,45.0,72.9,0,0.47299987810328714,2.27458,0.023622047244094488,0,test,0.40766302758277734
129767.0,8.35,3.2,1,135.0,8,13307.0,0.058,1.0,88.9,0,0.10254533124754367,0.4843,0.007407407407407408,1,train,0.03274321042806633
23746.0,14.24,0.0,1,101.0,9,7091.0,0.276,18.0,80.2,0,0.29861871473090207,3.9302400000000004,0.009900990099009901,1,train,0.4837223186683477
62786.0,15.63,2.4,0,193.0,5,20505.0,0.267,31.0,85.6,0,0.3265855445481477,4.17321,0.0,0,train,0.10872813934942127
65349.0,11.83,5.7,2,278.0,8,9612.0,0.259,10.0,84.8,0,0.14708717807464536,3.0639700000000003,0.007194244604316547,0,train,0.08754334045880532
82089.0,11.77,7.0,0,291.0,11,6302.0,0.349,-1.0,79.3,0,0.07677033463679665,4.107729999999999,0.0,0,train,0.04202924202480406
77817.0,12.38,0.0,0,391.0,9,9710.0,0.15,-1.0,92.4,0,0.1247799324055155,1.857,0.0,0,test,0.04026863084831903
26547.0,11.71,3.7,0,104.0,4,7700.0,0.207,-1.0,98.3,0,0.29005160658454815,2.42397,0.0,0,train,0.1764970243061799
133132.0,10.82,10.3,0,103.0,6,17537.0,0.263,-1.0,95.7,0,0.1317264068743803,2.84566,0.0,0,test,0.027690237068523596
22571.0,13.17,5.4,0,185.0,7,8462.0,0.222,-1.0,90.5,0,0.3749058526427717,2.92374,0.0,0,test,0.12984883275895073
35230.0,12.61,3.5,0,120.0,6,6284.0,0.212,-1.0,83.5,0,0.17837070678399092,2.67332,0.0,0,test,0.12215125538609016
64171.0,9.23,11.1,0,192.0,4,13933.0,0.187,-1.0,82.6,0,0.217122999485749,1.72601,0.0,0,train,0.047767239239055
28289.0,10.58,5.6,0,296.0,6,6990.0,0.124,-1.0,91.0,0,0.24709250945597228,1.31192,0.0,0,train,0.054986895350609626
1500000.0,10.75,2.9,0,76.0,11,19316.0,0.219,-1.0,94.4,1,0.012877333333333333,2.35425,0.0,0,test,0.04776849185623239
33347.0,15.57,7.8,0,295.0,5,5453.0,0.334,-1.0,83.9,0,0.16352295558820884,5.20038,0.0,0,train,0.08510849889476065
32757.0,11.88,0.0,0,72.0,10,9773.0,0.186,-1.0,84.8,0,0.2983484446072595,2.20968,0.0,0,train,0.203927723992334
25816.0,13.03,6.3,0,209.0,7,13516.0,0.197,-1.0,93.7,0,0.523551286024171,2.56691,0.0,0,train,0.08615012358528801
13197.0,14.45,7.2,0,308.0,7,5168.0,0.315,-1.0,88.4,0,0.3916041524588922,4.55175,0.0,0,train,0.13747235891769177
78298.0,12.2,6.9,0,247.0,14,5966.0,0.195,-1.0,90.8,0,0.07619607141944877,2.379,0.0,0,train,0.09261112081317069
21367.0,13.68,1.7,0,124.0,6,5776.0,0.259,-1.0,89.1,0,0.27032339589085974,3.54312,0.0,0,train,0.29438218155764334
73978.0,6.44,5.3,0,176.0,9,21883.0,0.192,-1.0,99.5,0,0.2958041579929168,1.23648,0.0,0,test,0.01945287850665974
59712.0,16.18,4.8,2,138.0,6,5603.0,0.237,27.0,81.9,0,0.09383373526259378,3.83466,0.014492753623188406,0,test,0.24623228906209677
80358.0,9.85,1.4,1,239.0,14,11028.0,0.185,3.0,27.5,0,0.13723586948405883,1.82225,0.0041841004184100415,0,train,0.2261170957630725
42083.0,15.3,10.5,2,342.0,13,15651.0,0.335,16.0,80.0,0,0.37190789630016874,5.125500000000001,0.005847953216374269,0,test,0.28921553501310043
28897.0,12.78,3.6,2,190.0,0,5133.0,0.279,18.0,82.4,0,0.1776308959407551,3.56562,0.010526315789473684,0,test,0.37806365604260883
19630.0,8.96,3.5,0,155.0,3,11880.0,0.377,-1.0,97.7,0,0.6051961283749363,3.3779200000000005,0.0,0,train,0.18253056041075852
35450.0,13.42,1.9,0,121.0,10,15560.0,0.276,24.0,88.5,0,0.4389280677009873,3.70392,0.0,1,train,0.24793871889428148
69713.0,12.23,0.0,0,42.0,10,9067.0,0.287,-1.0,83.4,0,0.1300618249107053,3.51001,0.0,1,train,0.15089950456587609
118333.0,8.02,5.4,0,330.0,4,18937.0,0.079,2.0,92.8,0,0.1600314367082724,0.6335799999999999,0.0,1,train,0.03125948624437256
81686.0,11.48,6.6,0,177.0,8,6576.0,0.204,-1.0,92.8,0,0.0805033910339593,2.34192,0.0,0,test,0.028437574179842058
32359.0,12.44,6.3,2,113.0,8,11892.0,0.231,59.0,67.7,0,0.3675020859729905,2.87364,0.017699115044247787,1,test,0.24791551202896783
83202.0,8.23,3.7,1,108.0,7,10915.0,0.2,28.0,88.3,0,0.13118675031850197,1.6460000000000001,0.009259259259259259,0,train,0.06708290218854365
109813.0,5.0,12.0,0,291.0,5,9709.0,0.069,-1.0,92.3,0,0.08841394006174133,0.34500000000000003,0.0,0,test,0.00981487524279694
77704.0,12.83,6.5,2,317.0,10,11842.0,0.116,76.0,85.3,0,0.15239884690620817,1.48828,0.006309148264984227,1,train,0.04591392689471084
66178.0,11.17,3.0,0,205.0,12,14937.0,0.318,-1.0,81.0,0,0.22570945027048264,3.55206,0.0,0,test,0.0706701062810831
52204.0,7.07,7.4,0,247.0,11,9404.0,0.062,7.0,72.3,0,0.18013945291548542,0.43834,0.0,0,test,0.07986502489714048
22620.0,9.05,8.5,0,140.0,5,5741.0,0.233,-1.0,78.3,0,0.25380194518125554,2.1086500000000004,0.0,0,train,0.14055962044679365
70362.0,11.93,9.9,0,335.0,4,5079.0,0.356,-1.0,93.9,0,0.07218384923680396,4.2470799999999995,0.0,0,train,0.043043637528315
33460.0,10.18,6.1,0,422.0,9,7209.0,0.167,-1.0,78.1,0,0.2154512851165571,1.7000600000000001,0.0,0,test,0.046066840356132024
30316.0,14.38,2.7,0,202.0,13,5940.0,0.235,-1.0,82.1,0,0.19593613933236576,3.3793,0.0,0,test,0.3237273665556334
41172.0,10.14,2.7,0,172.0,4,8416.0,0.274,-1.0,53.9,0,0.20441076459729912,2.77836,0.0,0,train,0.1321800342571191
51908.0,8.51,0.0,0,107.0,9,9919.0,0.078,-1.0,95.7,0,0.19108807890883872,0.66378,0.0,1,train,0.0783659134865594
63814.0,15.82,7.2,1,139.0,3,13799.0,0.236,6.0,76.0,0,0.21623781615319523,3.73352,0.007194244604316547,0,test,0.24561495464269695
16136.0,10.76,3.2,0,54.0,7,7778.0,0.231,-1.0,75.7,0,0.48202776400594943,2.48556,0.0,0,test,0.31388934487759823
59392.0,9.62,6.0,0,171.0,6,10106.0,0.071,-1.0,91.9,0,0.17015759698275862,0.6830199999999998,0.0,0,test,0.03367797193751507
14952.0,13.66,1.3,1,50.0,10,6448.0,0.164,26.0,89.5,0,0.43124665596575706,2.24024,0.02,0,train,0.6744443111974247
26687.0,13.08,4.0,0,207.0,6,11044.0,0.213,-1.0,90.8,0,0.41383445123093643,2.78604,0.0,0,test,0.11785245006785036
193590.0,11.4,9.2,0,208.0,8,22608.0,0.238,-1.0,93.6,0,0.11678289167828917,2.7132,0.0,0,train,0.015786478987070116
68292.0,12.81,12.0,3,300.0,10,12705.0,0.262,1.0,83.7,0,0.18603936039360394,3.3562200000000004,0.01,0,train,0.05816662528375408
148034.0,8.87,4.4,0,135.0,5,16873.0,0.223,-1.0,98.5,0,0.1139805720307497,1.9780099999999998,0.0,0,train,0.023262658997153445
39271.0,14.86,4.0,0,95.0,8,4812.0,0.368,-1.0,92.8,0,0.12253316696799164,5.46848,0.0,0,train,0.1494651939431592
55143.0,12.68,3.3,0,167.0,9,9062.0,0.345,-1.0,88.1,0,0.16433636182289682,4.374599999999999,0.0,0,train,0.06636910528421164
131832.0,6.15,6.9,0,265.0,10,22032.0,0.097,-1.0,90.1,0,0.1671217913708356,0.59655,0.0,0,train,0.012965159087711191
71888.0,10.76,8.3,1,239.0,8,8125.0,0.197,19.0,94.7,0,0.1130230358335188,2.11972,0.0041841004184100415,0,test,0.03293491232930637
63774.0,17.13,7.3,2,238.0,5,7834.0,0.138,1.0,86.7,0,0.1228400288518832,2.36394,0.008403361344537815,0,test,0.10075791243822523
111415.0,10.54,10.6,2,96.0,10,7251.0,0.149,53.0,79.9,0,0.06508100345554907,1.5704599999999997,0.020833333333333332,0,train,0.11489360662661781
42526.0,11.41,6.7,0,183.0,0,10854.0,0.174,-1.0,70.3,0,0.2552320933076236,1.9853399999999999,0.0,0,train,0.09652859359028451
33331.0,11.37,0.0,0,35.0,4,14698.0,0.332,53.0,97.6,0,0.44097086796075724,3.7748399999999998,0.0,1,train,0.3458711353528781
57807.0,12.33,6.1,0,50.0,13,20890.0,0.219,4.0,68.7,0,0.36137491999238847,2.70027,0.0,0,train,0.41805315810670846
26142.0,16.5,1.8,0,79.0,9,5832.0,0.203,4.0,88.2,0,0.22308928161579067,3.3495000000000004,0.0,1,train,0.4140145668269083
39486.0,12.19,8.6,2,195.0,8,9070.0,0.197,23.0,88.3,0,0.22970166641341236,2.40143,0.010256410256410256,0,test,0.11354908188405811
65207.0,9.97,5.2,1,210.0,3,19567.0,0.096,19.0,86.6,0,0.3000751453064855,0.9571200000000001,0.004761904761904762,0,train,0.07961941181139896
50087.0,14.58,0.0,2,120.0,4,7834.0,0.328,1.0,88.4,0,0.1564078503404077,4.78224,0.016666666666666666,1,train,0.44593696353683593
52489.5,10.14,11.1,0,74.0,8,9099.0,0.231,-1.0,88.3,0,0.1733489555053868,2.34234,0.0,0,train,0.07011981194493137
91291.0,18.38,9.9,3,318.0,4,7579.0,0.241,7.0,59.9,0,0.08302023200534554,4.42958,0.009433962264150943,0,train,0.180304565946424
109308.0,9.22,3.6,1,161.0,8,16684.0,0.064,28.0,77.6,0,0.15263292714165477,0.59008,0.006211180124223602,0,test,0.034622517279506285
46570.0,16.63,7.1,2,182.0,6,8876.0,0.244,1.0,91.6,0,0.19059480352158042,4.05772,0.01098901098901099,0,train,0.14228415020657215
81232.0,11.66,8.4,0,130.0,8,6951.0,0.212,-1.0,88.7,0,0.08556972621626945,2.47192,0.0,0,train,0.034804177085234284
87594.0,12.36,6.2,1,179.0,10,22604.0,0.144,7.0,84.2,0,0.25805420462588763,1.7798399999999999,0.00558659217877095,1,train,0.05839702263099142
52489.5,6.21,7.6,0,274.0,8,11534.0,0.05,-1.0,90.4,0,0.21973918593242459,0.3105,0.0,1,train,0.023518504456345218
18160.0,15.32,0.0,2,29.0,5,5000.0,0.227,55.0,84.6,0,0.2753303964757709,3.47764,0.06896551724137931,0,train,0.7351301233109585
52489.5,15.82,2.4,3,49.0,3,13534.0,0.389,9.0,79.9,0,0.2578420445993961,6.153980000000001,0.061224489795918366,0,train,0.6541107441741174
64563.0,11.97,10.7,0,318.0,8,7006.0,0.229,-1.0,89.8,0,0.10851416445952015,2.74113,0.0,0,test,0.023828706252570716
61505.0,17.17,0.0,1,74.0,11,14141.0,0.275,1.0,80.1,0,0.22991626697016504,4.721750000000001,0.013513513513513514,0,test,0.3503746905223214
27063.0,11.72,5.6,2,188.0,8,7986.0,0.308,1.0,83.9,0,0.2950892362265824,3.60976,0.010638297872340425,0,train,0.14983205485894055
52489.5,17.9,0.8,5,21.0,7,10468.0,0.231,1.0,69.7,0,0.1994303622629288,4.1349,0.23809523809523808,1,train,0.5255434571713872
44471.0,15.93,3.8,0,246.0,7,9949.0,0.323,-1.0,99.8,0,0.22371882800026985,5.14539,0.0,0,train,0.07451049775965764
61731.0,6.92,1.7,0,221.0,5,10896.0,0.08,49.0,95.1,0,0.17650775137289207,0.5536,0.0,0,train,0.040513097107282826
35039.0,13.4,7.8,0,396.0,10,17130.0,0.218,-1.0,71.0,0,0.4888838151773738,2.9212000000000002,0.0,0,test,0.07184710192514088
136668.0,12.0,7.9,0,290.0,5,19817.0,0.181,-1.0,78.0,0,0.14500102438024995,2.1719999999999997,0.0,0,train,0.021386147967636125
39151.0,16.6,9.1,0,178.0,9,18037.0,0.215,-1.0,81.8,0,0.4607034303082935,3.5690000000000004,0.0,0,train,0.09322751414856309
22729.0,12.11,3.5,3,20.0,9,3503.0,0.21,38.0,62.1,0,0.15412028685819879,2.5431,0.15,1,train,0.598099189864099
37647.0,9.82,3.0,0,118.0,4,10465.0,0.19,-1.0,77.3,0,0.2779769968390576,1.8658000000000001,0.0,0,test,0.16530017525269983
43786.0,12.57,10.4,0,169.0,5,12293.0,0.116,-1.0,38.9,0,0.2807518384871877,1.45812,0.0,1,train,0.07067910323483405
64396.0,5.0,5.6,0,164.0,11,6720.0,0.138,-1.0,93.6,0,0.10435430772097645,0.6900000000000001,0.0,0,train,0.035975952247435876
84438.0,12.48,7.9,2,348.0,7,12718.0,0.05,18.0,69.2,0,0.15061938937445227,0.6240000000000001,0.005747126436781609,0,train,0.05010476286374736
67084.0,13.1,6.9,2,233.0,5,9201.0,0.131,26.0,76.1,0,0.13715640093017709,1.7161,0.008583690987124463,0,train,0.09853543715924369
75297.0,11.44,9.3,1,302.0,7,12285.0,0.151,7.0,76.7,0,0.16315391051436312,1.7274399999999999,0.0033112582781456954,0,test,0.04226125647487082
